Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
JAEGER,KARL,1234,A,"Jaeger »Karl Jaeger,c[arlj. Schuldbetreibungs- und Konkurs-Praxis der Jahre 1911 - 1939. Ale 1. - 5. Ergänzung seines Kommentars zum Bundesgesetz über Schuldbetreibung und Konkurs. 3.A. Bd I - V. Zürioh:0rell Füssli 1915-1940. • 1395,2871 "
JAEGER,KARL,7565,A,"Jaeger, Karl Jaeger,C[ari]. Die Kriegs-Bestimmungen <Kriegs-Novelle> zum Bundesgesetz über Schuldbetreibung und Konkurs. <Verordnung des Bundesrates vom 28.September 1914>. ZürichrOrell Püssli 1914.	(79 S.)     , 647-                         (Bundesriohte"
JAEGER,KARL,1232,A,"Jaeger, Karl	-7 X^ J X/ Jaeger,C[ari]. Das Bundesgesetz betreffend Schuldbetreibung und Konkurs. Unter Berücksichtigung der Präzis der Bundes- behörden und der Entscheidungen kantonaler Gerichte und Aufsichtsbehörden für den praktischen Gebrauch erläutert"
JAEGER,KARL,7557,A,"Jaeger , Karl Jaeger,c[arl]. Das Bundesgesetz betreffend Schuldbetreibung und Konkurs. Unter Berücksichtigung der Praxis der Bundes- behörden und der Entscheidungen kantonaler Gerichte u.Auf- sichtsbehörden für den praktischen Gebrauch erläutert. Zürich:0"
JAEGER,KEVIN,,A,"Jaeger     ,     Kevin s.       Augermeyer,   John;   J'K1.      MS-DOS für Software- Entwickler   ... "
JAEGER,STEFAN,,A,"Jaeger     ,     Stefan Jaeger,   Stefan.     Leistungsorientierte AnlageStrategien für Vorsorgeeinrichtungen.   (Diss.St.Gallen.  Bank- und finanzwirtscliaftliche Forschungen.   Band  185). Bern:   Verlag Paul Haupt,   (1994).	-23cm.XVIII,245   S 335o5  "
JAGER,STEFAN,,,ffs*/ 
JAEGGI,DIETER,97377/69,,"Dieter Dieter. Wertung.Mehr Erfolg im Marketing durch systematische und gezielte Werbung. Die Orientierung. 69. (Bern), Schweizerische VolKsbank, 1978. -30cm. 48 S.Abb. "
JAEGGI,JOSEPH,97511,A,"Jaeggi     ,     Joseph Jaeggi, Joseph.. Die Haftung der Verwaltung und der Kon- trollorgane gegenüber der Genossenschaft, den Genossen- schaftern und Gläubigern. Diss.Univ.Basel. Basel  1955.	-30cm.XV,147 Bl. Photokopie. "
JAEGGI,PETER,1008,A,"Jäggi  ,  Peter Jäggi, Peter; Gauch, Peter.  Kommentar zu Art,18 OR. (Kommentar zum Schweizerischen Zivilgesetztuch), V Ib. Zürich, Schulthess Polygraphischer Verlag,	1980.   -25cm, A	XXX,208 S, 18419	Kein SK "
JAEGGI,PETER,11077,A,"Jäggi  ,  Peter Jäggi, Peter, Dr.iur»,Dr.oec.h.c., Professor an der Uni- versität Freiburg(schweiz). (Gedäehtnisschrift). Privat- recht und Staat, Gesammelte Aufsätze. Herausgegeben von Peter Gauch und Bernhard Schnyder. ZUrich, Schulthess Polygraphischer"
JAEGGI,URS,,A,"J a e g g i,  Urs a. Arbeiten, soziologische "
JAEGGI,URS,4319,,"l Jaeggi,  Urs Jaeggi.Urs; Wiederoann,Herbert. Der Angestellte im automa- tisierten Büro. Betriebesoziologische Untersuchung über die Auswirkungen elektronischer Datenverarbeitung auf die Ange- stellten und ihre Funktionen. N (Schriftenreihe des Bundesmin"
JAEGGI,WILLI,,A,"Jäggi  ,  Willi s.   Kommentar zum schweizerischen Anlage- fondsgesetz ... hrsg. von Peter Forstmoser, unter Mitwirkung von Max Gerster, WJ1 ... "
JAEGGY,PAUL C,70516,A,"Jaeggy.Paul  G Jaeggy.Paul C        Die Erbsohafte- und Schenkungssteuer in der Schweiz. Abhandlungen zum schweizerischen Recht, Heft 68. Bern:Stämpfli & Gie. 1919.	(XV,181 S.) *	À 58/106                   ^	(Dr.iur.) "
JAEHNICKE,WILHELM,,A,"Jaehnicke   .Wilhelm s.Bertuch.Fritz u.W.J.  Das Deutsche Kreditabkommen  von 1939 1939,3728. "
JAESCHKE,PETER,87098,A,"Jaeschke  ,  Peter Jaeschke, Peter,   Integrierte Unternehmensmodellierung. Techniken zur Informations- und Geschaftsprozessmodel- lierung. (DUV WirtschaftsInformatik). (Wiesbaden):	DUV Deutscher Universitats-Verlag (GmbH, 1996).	-21cm.XX,258 S 35330	- "
JAFFA,,,A,"Jaffa Jaffa        Ber Schutz der Währung und der Sparer. Die Juli-Notverordnungen. Erläutert für Juristen und Nicht- juristen. Berlin:F.Vahlen 1931.	(37 S.) (Dr.,Rechtsanwalt) 4 "
JAGGI,ARNOLD,,A,"J a g g i , Arnold s. Standhaft und getreu, 1291-1941 "
JAGGI,ERNST,93320,A,"Jaggi   ,   Ernst Jaggi ,E(rnst ) . Die landwirtschaftlichen Genossenschaften und Vereine. Herausg.vom Schweizerischen Verband der Ingenieur-Agronomen, Z öl l i ko fen. Frauenfeld:Verlag Huber , (1972) .	-  21  cm.   84  S 12929 "
JAGGI,ROGER,83997,A,"Jaggi  ,  Roger Jaggi, Roger; Weidmann, Rolf.   Der Kompass zum Erfolg Komprimiertes Fachwissen für Verkauf und Marketing. (Bschlikon: Duo-Verlag, 1994).	-30cm.[238] S 33298 "
JAGIC,NIKOLAUS VON,7867/W,A,"J a g i c ,Hikolaue von Jagic,Nikolaus v[on]. Klinik der Herzkrankheiten für prak tische Aerzte und Studierende. 2.*A. Berlin:Urban & Schwarzenberg 1942. .      (VIII,220 S.) 1943,4291.	^^ l (Prof.Dr.) "
JAGMETTI,CARLO,1656,A,"Jagmetti,  Carlo Jagmetti,Carlo. Die Nichtigkeit von Massnahmen dor Verwal- tung in der Aktiengesellschaft,(Zürcher Diasertation). Winterthur:Verlag P.G.Keller 1958.         (XV,140 S.) G 622	W   (Dr. ) "
JAGMETTI,MARCO A.,1686,A,"JagBietti,     Marco       A. Jagmet ti, Mar e o A. Die Anwendung fremden Kollisionsrechtes durch den inländischen Richter. Beitrag zum schweizerischen internationalen Privatrecht. (Zürcher Studien zum internationalen Recht. Nr. 51}. Zürich:Polygr.Verlag "
JAGMETTI,MARCO,,A,"Jagmetti,     Marco	t» Jagmetti,   Marco,      Vorgehaltenes  kantonales Privatrecht a.        Geschiciite und  Geltungsbereich.   Hrsg.von Max Gutzwiller.   [Mit Beiträgen  von]  Ferdi- nand Eisener,   M'J'    ... "
JAGMETTI,RICCARDO JAMES,94639,A,"Jagmetti, Riccardo James	tfV & 3 Jagmetti, Riccardo James. Zum Gedenken an R'J'J'.3.Dezem- ber 1896 - 3.August 1964. [Mit Portr.] (Zurich 1964.)	(38 S.) "
JAGMETTI,RICCARDO JAMES,91485,A,"Jagmetti,Riccardo  James Jagmetti ,Riccardo James. (Ansprachen im Zusammenhange mit dem) Rücktritt von Generaldirektor Dr.Riccardo James Jagmetti. Zürich 1963.	- 21 cm. 32 S. l Portr.-Taf 4 "
JAGMETTI,RICCARDO J,5103/27,A,"Jagmetti,  Riccardo  J. Jagmetti .Riccardo J. Switzerland as an insurance country and Zurich as an insurance city. lecture delivered ""by R'J. J1 ... on tue occasion of the visit of the ""Million Dollar Hound Table"". Zurich 1963.	(9 P-Î "
JAGMETTI,RICCARDO JAMES,5717,A,"Jagmetti,Riccardo  James      6 ff r Jagmetti,Riccardo James. Commiato del Colonnello della Giustizia militare R'J'J'. Gran giudice del Tribunale di divisione 9 B, 1949-1957. Zurigo 1961.	- 22 cm. 94 p. l Portr.-Taf. "
JAGMETTI,RICCARDO JAMES,91245,A,"Jagmetti.Riccardo James Jagmetti,Riccardo James. Von der Entwicklung der Lebens- versicherung in der Schweiz. Vortrag, gehalten im Rotary Club Zürich am 11.März I960. (Etwas erweiterte Fassung). Zürich I960.	(29 S.) |; (Dr. .Generaldirektor) "
JAGMETTI,RICCARDO JAMES,94489,A,"Jagmetti,     Riccardo       James         94'489 Jagmetti.Riccardo James.  Milltar-Just12.   Vortrag,   gehalten im Rotary Club  Zurich am 20.   Juni  1958.   {Etwas  erweiterte Passung), Zürich 1958.	(33 S.) (Dr.iur.,   Oberst) V "
JAGMETTI,RICCARDO,91178,A,"Jagmetti,     Riccardo Jagraetti.Riceardo.  Zur Erinnerung an Dr.iur.Hane Koenig. Gedenkrede von Dr.iur.R.J.  1m Rotary Club Zurich am 17.Sep tember 1954. [Zürich] 1954.	(19 S.) G 472                                                    W                   "
JAGMETTI,RICCARDO,5103/50,A,"Jagmetti,     Riccardo	^   /SO Jagmetti,Riccardo. Hundert Jahre Schweizerische Bundesver- fassung,   1848-1948.   Vortrag  ... Zürich 1948.	(15 S.) "
JAGMETTI,RICCARDO,1626,A,"Jagmetti , Rico-ardo Jagmetti,Riccardo. Der Einflusa der Lehren von der Volks souveränität und vom pouvoir constituant auf das schweize rische Verfassungsreoht. Diss.Univ.Zürich. Zürich 1920.	(208 3.) i "
JAGMETTI,RICCARDO L,1655,A,"Jagmetti,     Riccardo     L Jagmetti,Riccardo 1.   Vollziehungsverordnungen und gesets vertretende Verordnungen. (Zürcher Beitrage  zur Reehtswissenschaft.   N.F.,Heft 207). Aaraii:H.R.Sauerlanuer  [l959   ].	(XXXI,408 S.) G 614	(Dr.) "
JAHN,,,A,J a h n s.Seichsabgabenordnung vom 22.Mai 1931 2471 
JAHN,BRUNO P,1937,A,"Jahn,   Bruno    P Jahn, Bruno P       Die Entstehung von Versicherungsver hältnissen im schweizerischen Recht. (Zürcher Beiträge zur Rechtewissenschaft. N, F. Heft 93) Aarau-.SauerlELnder 1942.	(14,146 S.) 1943,4146.                                      "
JAHN,C A,3650/1.2,A,"J a h n , G Jahn,G     À        Wörterbuch der angewandten Mathematik, Ein Handbuch zur Benutzung beim Studium und praktischen Be- triebe derjenigen Wissenschaften, Künste und Gewerbe, welche Anwendung der reinen Mathematik erfordern. Zugleich ale Fortset"
JAHN,PETER,,A,"Jahn  ,  Peter s.   Berufsprofile für die arbeits- und sozialmedizinische Praxis ... Unter Mitarbeit von Jörg Heinz, P'J1 ... "
JAHR 1993,,BV 63,A,"Jahr J793	g!/'£3 Jahr,   das, fe£67f in Wort und Bild  .   Z. r, /, (Bern,   ""Der Bund"",   Verlag und Druckerei AG, A	-24cm. & Hrsger                                         ^ "
JAHRBUCH,,7922,A,"Jahrbuch Jahrbuch,äratllches, für Oesterreich. Adressenwerk der Aerzte und Apotheker Oesterreichs. Zusammengestellt von Emil Fuhrmann. Jg. 17,1930. Wien:J.Rafaël 1930.	(VI,264 S.) "
JAHRBUCH BD 6,,85922,A,"J ahrbuch Jahrbuch der Bürokommtmikation. |(AttBge-wä.hlto Beiträge -4os Jahr-gaa-go-1984-4«y Zeitschrift ""Offioo Management""-) •( Bd. r (Baden-Baden, FBO Pachverlag für Büro- und Organisations technik, 1985 -/^%).     Ä	-30cm. 2*3- S 23834, "
JAHRBUCH 1998,,132,A,"Jahrbuch der eidgenössischen Behörden, Verwaltungen und Bundesbetriebe = Annuaire des autorités B* ëd<Sgaloo/, ad- ministrations et entreprises fédérales =* Annuario delle autorità yf odorali/, amministrazioni e regie federali,' [porta. von: Jahrbuch der "
JAHRBUCH,,132,A,Jahrbuch	132 ô Jahrbuch der eidgenössischen Räte und Gerichte  - Annuaire des Autorités fédérales - Annuario delle Autorità federali 1926 ff.- 1957. [Fortsetzung s. Jahrbuch der eidgenössischen Behörden]. Bern:Verbandsdruckerei A.G. 1926- 1957. ~	\s 
JAHRBUCH 1996,,,A,"J a h r ""b u c h Jahrtmch der Lebensversicherungen lOO^. Bilanzanalysen, Trends, Versicherungsmanagement. McKinsey & Company in Zusammenarbeit mit Willielm Seuss. (Lage/Lippe, Edition Haberbeck, 19Sfr) .     -25cm.528 S G München "
JAHRBUCH,,434,A,"Jahrbuch Jahrbuch der Lebens-,  Renten- und Volksvereicherung Im Deutschen Reiche. Von C[arlJ Leumann. [Jg] 1921,1922. [Forts.v. : Jahrlmch für das Versicherungswesen im Deutschen Heiche,] Berlin 1921-1922. "
JAHRBUCH,,429,A,Jahrbuch Jahrbuch der Österreichischen Sozialversicherung für die Jahre 1958 und 1959/  f1to*t.ff£S    -ffiS**. f?t<f-i [Herausg.v.] Hauptverband der österreichischen Sozialver- sicherungsträger. [Wien 1962]-   A/f ££?	^74  S.+90 Tab.) G  670 -1 
JAHRBUCH 1997,,334,A,"Jahrbuch Jahrbuch des  schweizerischen Arbeitsrechts JÄH 0.960*;   hrsg von Manfred Rehbinder. lUoboroioht Ubor-da& JahJ P.Q7QÌ u, 8&*t.    <?&#?* r Bern, Verlag Stampf li & Cie AG, Hb960).    -2 3cm.1 3 err« 19274, "
JAHRBUCH 81 1998,,,A,"Jahrbuch /"" <f X Jahrbuch der Schweizerischen Gesellschaft für Urgeschichte = Annuaire de la Société suisse de préhistoire = Annuario dell! Società svizzera di preistoria.(Bd-.-55,—1966/6-?-- Red.: Institut für Ur- und Frühgeschichte der Schweiz. , G 898,"
JAHRBUCH 1993/1994,,BV 66 94229,A,"Jahrbuch Jahrtuch der schweizerischen Hochschulen = Annuaire des f- universités et hautes écoles suisses 196^1/6^ , — 1Q65/66 1 1070 —— i Q7?/gv •*• -* ' —    -1- 2 ( ^ / 7 >j Forts. v. : Schweiz er i s eher HochschulKalender . ] .n-ioht 'Suri oh i Vorlag"
JAHRBUCH 1992/SPOTS,,81936,,"ah.T'buch Jahrbuch, der Werbung in Deutschland,   0 es t err e ich und der  Sehweiz/]fe!9.   Band 199£/=  The  advertiser's  annual for Germany,   Austria and Switzerland/^Oth fnrsg.von]  Willi  Schalk  [und]  Helmut Thoma. - ^'' ai> Ausgabe 1992/Spots  i"
JAHRBUCH 1995,,86652,A,"Jahrbuch Jahrbuch dea Handelsregisters = Annuaire du registre du commerce = Annuario del registro di commercio. Hrsg.von der Registergilde Zürich. 1992 ff. /"" (Zürich): Schulthess Polygr^hischer Verlag (AG), 1992 -J^r.	A        '          -23cm. 33839 "
JAHRBUCH,,233,A,"Jahrbuch	233 Jahrbuch [des] Schweizerischen	Skiverbandes, Bd.3l,1935 ff-	[unvollst.] Bern:Büchler 1935- "
JAHRBUCH,,94351,A,"Jahrbuch Jahrbuch [des] Verein[s] für Versicherungswissenschaft und Praxis in Hessen.[Ausgabe]1950, Frankfurt a. M. :Breitenbach (1949)-        (88 S.) ™ G 259 "
JAHRBUCH,,71010,A,"Jahrbuch	71 '010 Jahrbuch für das Versicherungswesen im Deutschen Reiche. Lebens-, Reaten-, Unfall- und Haftpflichtversicherung. Von C[ari] Heumann. fftì- *tt1,  «fw- '**»> £*gJ-*91-3——1920. [Ports.s.: Jahrbuch der Lebens-, Renten- und Volkeversicherune i"
JAHRBUCH,,9144,A,"Jahrbuch Jahrbuch für die deutschen Versicherungsangeslellten. [Jg.] 1927. Heraueg. v. Allgemeinen Verband 1er Versicherungsangestellten e.V., Berlin. Berlin:Verlag d,Herausg.[l926]. "
JAHRBUCH XV 1959,,94255,A,"Jahrbuch	""                94'255 Jahrbuch, genossenschaftliches. Heraueg.v.Verband Schweiz. Konsumvereine, Basel. Jahrgang II, 1946 + XV,1959 Basel 1946 - 557 "
JAHRBUCH,,70508,A,"Jahrbuch	'G  v <P Jahrbuch, gewerbliches. - Annuaire suisse des arts et mé tiers-. [Herauag.v.] Schweizerische[n] Gewerbeverband. [Ausgabe] 1943, 1946, BernrBüchler.Dr. (1944)-  ^f^V.	(243 S.) t 1944, 5122. "
JAHRBUCH,,7508,A,"Jahrbuch Jahrbuch, gothaischee, für Diplomatie, Verwaltung und Wirt- schaft. Jg 163,1926. Gotha; Justus Perthee 1926.	(52,934 S.) 1317 "
JAHRBUCH 17 1968,,,A,"Jahrbuch Jahrbuch,internationales [der] Chemischen Industrie ... Annuaire international de l'industrie chimique ... = International yearbook of chemical industry ... Ausgabe 16,1967- Solothurn:Vogt-Schild,1967 ~ von GA Zürich "
JAHRBUCH,,87932,A,"J   ahrtiuch Jahrbuch Marketing Kommunikation JL994~—5 .~Auf iage.jf Hrsger:  Roland Köhler.  Redaktion:   Uli Rubner. St. Gallen:   Künzler-Bachinann AG, ,flr994/.	-30cm 32487 "
JAHRBUCH I 1976,,420,A,"Jahrbuch Jahrbuch, Neumanns, der deutschen Versicherungswirtschaft Teil I: Lebens- und Krankenversicherung. Teil II: Schaden- und Rückversicherung. Teil III: Institutionen, Uebersichten, Anschriften. '?*£ (Vormals Register und Verbandswesen.)     fff30 [F"
JAHRBUCH,,420,A,"Jahrbuch	420 Jahrbuch,Neumanns, der privaten und öffentlich-rechtlichen Versicherung im Deutschen Reich. {Vereinigt mit ""Wallmanns Deutseher Versicherungs-Kalender""). 1936,- [Forts.v. Neumanns Jahrbuch der Privatversicherung im Deutschen Reich] [Forts.s.:"
JAHRBUCH,,5068,A,"Jahrbuch Jahrbuch, schweizerisches, für Hausbesitzer. 1,1926. Zürich:0rell Füssli 1926.	(175 S.) "
JAHRBUCH 47 1990,,1138,A,"J a h r b u c h /V/ Jahrbuch, schweizerisches, für internationales Recht = Annuaire suisse de droit international. fL v . d . Schweiz. Vereinigung für internationales Recht /Bd. ft r 10 4 4 ff/ /'[Mit] Gesamtregister zu Band 1,1944 - XV, 1958. Zürich :Pol"
JAHRBUCH 1997/98,,98008,A,"Jahrbuch r it*?/ff Jahrbuch, schweizerisches medizinisches, |JL929-j-.-.-.-|  & to. Basel: j-Y-er-l-ag-yoa^enno-Sohwabe-A Oo./i ^ a7om.Yiii-,4ii sy Brsatz-Karte "
JAHRBUCH 1993,,82246,A,"Jahrbuch. Jahrbuch Sponsoring fro.   (Hrsg.[von] Peter Stranlendorf \_ft  Auegafcej. 3. Düsseldorf: EGON Verlag, (4998-) .       -28cm.té« S.,ill 3io32 32/-UT "
JAHRBUCH 1999,,184,S,"184 O Jahrbuch,   statistisches,   der Schweiz =-. Annuaire' statistique de la Suisse ^x Hrsg. vom Bundesamt für |U#»±T-ì89^-fi^^^^J^£'""C7~''*g,) ' /lìftiPGHlogiv.ts-idgonooaipehan— St€(4iotioohon Amt/ [Jahrgang 1097   fehlt]  -3**«. f 37° Ctfif f*f	..-,."
JAHRBUCH 1972,,93142,A,"Jahrbuch	^ ^ ? 2< Jahrbuch, statistisches, der Stadt St. Gallen, 1963 - [searb.v.] Statistischen Büro der Stadt St. Gallen. St.Gallen   1964 -	-  21   cm-   ^ , %33 "
JAHRBUCH,,93476,A,"Jahrbuch Jahrbuch, statistisches, des Fürstentums Liechtenstein, 1997, (21. Ausgabe). (Vaduz: Amt für Volkswirtschaft des Fürstentums Liech- tenstein, 1997).	^         -24cm.XIII,376 S. G Hrsger	^^ "
JAHRBUCH,,98506,A,"J   ahrbuch Jahrtmch, statistisches, des Kantons Zurich 1990. |.l-,— Au-e*- — Ì990\. Hrsg. vom Statistischen Amt des Kan- tons Zürich. [Forts. v.: Handbuch, statistisches, des Kantons Zürich] [Zürich] £990-.;,	-31ctn.'^94rt S 28 476 "
JAHRBUCH,,7401,A,"Jahrbuch	7401 Jahrbuch,statistisches, für das Deutsche Reich. Herausg.v.Statistischen Reichsamt. Jg.9,1888+ 24/1903 + 26,1905 - 35,1912 + 45,1926 und 46,192?. [Forts.s. Statistisches Jahrbuch für die Bundesrepublik Deutschland]. Berlin 1888-1927.	( \( -' "
JAHRBUCH 1975,,BV 31,A,"Jahrbuch Jahrbuch.statistisches, für die Bundesrepublik Deutschland ( Jg . ) 1 888-1927 [ lückenh . Herausg. : Statistisches Bundesamt, Wiesbaden . Stuttgart :Kohlhammer, 1888- /ff**??      ZCtu^.  ? ^ •& "
JAHRBUCH,,98113,A,"Jahrbuch Jahrbuch vom Zürichsee 1944/45,   1946/47 (Züriehseebuch.   Band 7   ...) Herausg.v.Verband zum Schütze des Landechaftsbildes am Züricheee. [Forts.von:   Zürichsee-Buch.   l], ZiiricluHiehans   (1944)- G 71,   K 465	W                             "
JAHRBUCH,,7093,A,"Jahrbuch Jahrbuch, Warneyers, der Entscheidungen. A: Zivil-, Handels- und Proseesrecht. Herausg.v. Otto Warneyer. Jg 1.1900 - 16,1917. [Hebet] System. Register zu Jg. I-X <1900-191l) Leipzig:Rossberg 1903-1918.	A A "
JAHRBUCH,,87761,A,"Jahrbuch Jahrbuch zum Finanz- und Rechnungswesen 1998. Hrsg.von Hans Siegwart. (Zürich): WEKA Verlag AG; AKAD, (1998).    -21cm.277 S. 37528	^                          .s "
JAHRBUCH,,83930,A,"Jahrbuch Jahrbuch, zum Finanz- und Rechnungswesen 1994. Hrsg.von Hans Siegwart. Zürich: WEKA Verlag AG; AKAD Schweiz,	1994-     -21cm. A	204 S. 32932	^ "
JAHRE,,,A,J a h. r a s.a.    Années... Years «.. 
JAHRE,,94584,A,"Jahre Jahre, 10, Association Internationale des Etudiants en Science Economiques et Commerciales (AIESEC). St.Gallen 1962.	(80 S. ) "
JAHRE,,72254,A,"J a n r e Jahre ,10, eidgenössische Vereicherungskasse. Einige Daten aus der Entwicklung der Veraicherungekasse der eidg. Beamten, Angestellten und Arbeiter 1921-1930. Herausg.v.d. eidg. Finanzverwaltung. Bern 1931.	(16 S.) ^	A "
JAHRE,,97080,A,"Jahre	'O Jahre, 10, Eidgenössischer V/ehrbund, [1945-195?]. Eine Dokumentationsechrift, herausgegeben vom Zentralvor stand des E.IS., Zürich. [2ürioh](1953).	(32 S.) ?/Dez.l953 "
JAHRE,,94568,A,"Jahre Jahre, 10, Nationalfonds. (Mitteilungen [des] Schweize rieohe[n] Nationalfonds zur Förderung der wissenachaf t liohen Forschung, Kr. 3, Januar 1962. (Bern) 1962.	(68 S.) "
JAHRE,,6569,A,"Jahre Jahre,20, Trumpf Buur, (1947-1967). [Herausg.v.d.] (Aktior für freie Meinungsbildung). (Zürich 1967).	(32 p.) G 903 "
JAHRE,,93452,A,"Jahre Jahre, 20, Verkehrshaus, [l959-1979. Verfasser]: Alfred Waldis. (Luzern), Verkehrshaus( der Schweiz, [l98l]).     -23cm A	[93 S.]. 111 G Hrsgeber "
JAHRE,,5273,A,"Jahre	5% / 3 Jahre,25, Berufswahlachule Zürich des Instituts Juventus, Lagerstrasse 45, Zürich 4, (1939-1964)... Illustr. (Zürich 1964.)	(71 S.) "
JAHRE,,5089,A,"Jahre Jahre,25, deutsch-schweizerischer Handel, Herausg.aus Anlass ihres 25 Jährigen Bestehens durch die Deutsche Handelskammer in der Schweiz. (Basel:Frobenius A.G.) [1957J         (199 3.)      / 2461. "
JAHRE,,7713,A,"Jahre Jahre, 25» deuteohe Anwaltversicherung 1907 bis 1932 Zur Erinnerung an das 25jährige Bestehen der Ruhegehalts-, Witwen- und Waisenkass Notare zu Halle a.d.3. Witwen- und Waisenkasse für deutsche Reohtlanwälte und (Halle:Gebauer-Sohwetsohke A.G.,Dr 1"
JAHRE,,3097/A,A,"Jahre	'      O ° 7 • / ïï Jahre, 25, eidgenössische Versicherungskasse. Rückblick auf die Entwicklung der eidgenössischen Versicherungs- kaase,1921-1945. (Bern 1946,)	- 29 cm. 4 S. 32 Tab. 9 Graph. "
JAHRE,,94223,A,"Jahre Jahre, 25» Generalagent der Schweizerischen lebensversiche- rungs- und Rentenanetalt.  [Generalagent A. Bächtold, Bern], [Bern 194l].	dl S.) _	'A "
JAHRE,,97519,A,"Jahre Jahre, 25, Karlsruher Forum. Jubiläumsgate 1983iBeiträge zum Saftungs- und Veraicherungsreclit. (Beiheft zur Zeit- schrift »Versicherungsrecht"". Nr,25(A)[l9]83). Karlsruhe,   Verlag Verslcherungswirtochaft  e.V.,   1983. ^	-50cm.73 S. 23768 "
JAHRE,,91614,A,"Jahre, 25, Limmat Versicherungs-Gesellschaft [1954-1979] (Zürich, Genferstrasse 11, [l979]>.       -21cm.[l3 S.] A	ill. "
JAHRE,,97109,A,"Jahre Jahre, 25, Niederländisch-Schweizerische Handelskammer, 1935-1958. Amsterdam (1959).	(120 S.) G 635 "
JAHRE,,6632,A,"Jahre,25, Nordostscbweizerische Kraftwerke A.G. Baden. Bearb.im Auftr,d.Verwaltungsa'UBechus8es d.NOK v. E. Erny, (Zürioh:0rell Fusel! 1940).	(127 3.) 1940,2814. "
JAHRE,,98168,A,"Jahre Jahre, 25, Zürcher Kammerorehester.Ein Porträt fotogra- fiert von Heidi Wunderli, .., mit Texten von Edmond de Stoutz und Ida Lindauer.Zum Jubiläum herausgegeben von der Gesellschaft der Freunde des Zürcher Kammerorchesters, [Zürich, Gebrüder Fretz "
